id_w1,ppethm,ppeducat,sex,ppincimp,ppwork,xparty7
728412,4,3,0,11,0,4
729033,0,3,0,18,4,0
730290,0,3,1,18,0,5
730850,0,3,1,14,0,1
730986,2,3,1,3,0,0
731874,2,0,1,6,4,2
732691,0,2,1,12,1,1
733024,3,3,1,17,4,4
733197,0,2,1,17,4,6
733618,0,1,1,7,4,0
735027,0,3,1,19,0,6
735662,0,2,1,13,0,6
736069,0,2,1,15,4,2
736071,0,1,1,10,0,1
736211,0,3,1,13,0,6
736805,0,2,1,11,0,0
737021,0,3,0,20,0,6
738092,0,3,1,7,4,0
738252,0,3,0,17,0,2
738548,0,0,0,2,5,3
738821,2,2,1,12,0,6
739276,0,1,1,15,4,0
740655,0,2,1,6,0,2
740752,0,3,0,12,0,2
741067,0,3,1,19,1,4
741152,3,3,1,3,0,2
741411,0,1,0,13,0,2
741850,3,1,0,0,1,4
741974,0,3,0,19,0,2
742626,0,2,0,13,0,1
743395,3,3,0,12,0,5
743435,0,1,1,8,0,0
743637,1,1,0,8,0,6
745446,0,3,0,11,4,6
745736,0,1,1,7,1,0
746530,0,3,0,18,0,2
746685,0,0,1,12,0,6
746855,0,2,1,18,0,5
747353,1,3,1,11,0,6
747992,0,1,0,15,0,0
748093,0,1,1,7,3,6
748398,1,2,0,13,0,6
748720,0,3,0,17,1,5
750181,0,2,1,14,0,1
750927,0,0,1,10,0,0
750999,0,1,0,14,4,2
751868,1,2,1,11,0,6
752377,0,3,0,15,0,6
753336,0,3,1,13,4,6
753615,0,1,0,19,4,5
754023,0,3,0,16,0,4
756496,0,3,1,14,0,0
756724,0,2,1,8,0,4
757787,0,3,1,14,4,4
758904,0,1,1,13,4,0
759298,4,3,1,16,1,6
760215,0,3,0,20,0,4
760330,0,3,0,17,0,6
761772,0,2,0,15,0,4
762046,0,2,1,11,4,0
762337,0,2,1,15,1,2
762723,0,2,0,6,1,0
762947,0,1,1,14,4,4
763587,0,2,1,12,0,2
763641,0,2,0,17,0,6
763838,4,3,1,17,0,1
763896,0,3,1,10,1,6
764734,0,1,1,5,0,2
765922,0,2,1,14,4,6
766863,0,2,1,12,4,0
767252,0,2,1,14,4,5
767648,0,3,0,19,4,0
767786,0,1,1,6,0,1
767879,0,1,1,16,6,1
939994,0,1,1,12,4,1
768502,2,3,0,20,4,6
768683,0,2,0,14,0,2
768836,0,3,1,15,0,6
768844,0,1,1,12,6,6
769762,0,3,0,15,0,6
770303,0,2,1,8,0,5
770358,0,3,1,15,0,1
771675,2,3,0,3,0,6
932847,0,2,1,14,4,2
773955,1,3,0,15,4,6
774026,0,2,0,10,0,2
774897,3,1,0,13,0,2
774970,0,3,0,15,4,1
774994,0,3,0,14,4,1
775095,0,2,0,7,0,0
775675,0,3,0,18,0,4
776503,1,1,0,5,5,6
776946,1,1,1,5,3,4
776965,0,3,1,19,4,6
895522,1,2,0,7,0,4
778791,3,3,1,16,3,5
779699,0,3,0,15,1,4
780842,0,2,1,15,0,0
780888,1,2,1,8,4,6
780913,3,3,0,13,2,4
781077,0,1,0,19,0,6
781088,0,2,1,14,0,2
781723,3,2,1,16,4,0
781729,0,3,0,16,0,0
782089,0,3,1,14,4,0
783983,0,1,1,3,4,5
784343,1,2,0,16,0,5
785173,0,2,1,15,4,6
785239,0,2,0,15,1,2
786235,0,2,0,13,0,4
1188153,0,2,1,16,6,5
787785,0,2,0,7,4,0
788267,0,2,1,8,0,0
790614,0,2,1,13,4,0
791101,0,3,1,10,1,6
792551,0,3,0,15,0,5
793415,0,3,0,17,0,0
794659,0,2,1,11,0,0
794683,0,1,0,15,0,4
795303,0,3,1,17,6,6
795677,0,1,1,7,4,0
795966,0,2,0,11,0,4
796014,0,1,0,13,0,2
796249,0,1,1,8,4,0
797110,0,3,1,17,0,5
797177,0,1,0,16,4,6
797507,0,3,1,10,4,2
797737,0,3,1,7,0,6
797956,1,2,0,13,3,6
798495,0,2,1,17,1,1
798973,3,0,0,10,0,3
1260601,0,1,1,13,0,2
799627,0,2,1,12,0,5
799931,0,3,0,16,4,2
800877,0,3,1,12,1,2
1438570,0,1,1,10,6,6
802129,0,3,1,17,4,1
802323,3,3,1,13,4,4
802333,0,3,1,16,4,6
802403,2,2,1,12,0,5
802615,0,3,0,15,4,6
802956,1,3,0,17,4,6
981729,0,1,1,6,1,1
803328,0,2,1,11,5,0
803449,1,3,0,16,0,6
803869,1,1,0,9,0,6
803911,0,3,1,13,6,6
804071,0,2,0,10,0,2
804654,0,3,1,19,0,6
804815,0,2,0,15,0,1
806139,1,2,1,12,0,6
806646,1,2,1,8,3,6
806823,1,2,0,8,4,6
806835,1,1,1,13,0,6
807338,0,3,1,10,0,6
807419,0,3,1,20,4,6
807499,0,1,1,15,0,6
808731,0,3,0,16,0,4
808969,0,3,1,12,4,2
809391,0,3,1,20,0,6
1120489,2,3,0,15,0,4
809675,0,3,0,16,0,0
809829,0,3,0,18,1,6
810193,0,1,0,9,0,6
810803,1,2,1,18,0,6
811166,0,2,0,7,4,6
811313,0,3,1,16,0,1
932871,2,3,0,16,1,4
812650,4,3,0,15,0,1
812698,0,3,0,20,0,2
812820,0,1,1,12,0,4
1099927,1,2,0,5,6,6
813885,0,3,1,16,4,6
814122,0,3,0,13,4,1
932727,0,1,1,15,0,5
825832,0,2,0,7,6,2
816595,0,1,1,14,4,6
816956,0,3,1,16,1,6
817964,0,3,1,19,0,0
818682,3,1,1,3,4,2
905187,2,3,0,5,4,1
820092,0,3,1,11,3,2
820109,1,2,1,14,4,5
820491,0,3,0,14,4,5
820788,0,3,0,16,0,2
820809,0,3,0,15,0,2
821674,0,2,1,6,5,3
822694,0,3,1,12,0,5
823058,0,1,0,10,0,1
823308,1,3,1,15,0,6
824076,0,3,1,14,4,6
824384,1,2,1,15,4,6
824462,0,3,1,18,0,5
824601,2,1,0,15,0,5
824886,0,3,1,15,4,2
824945,0,3,1,14,4,6
825702,0,1,1,15,6,5
826714,0,3,0,19,3,2
826991,0,1,0,12,4,2
827412,0,3,0,13,0,0
827697,0,2,0,12,1,1
828686,0,0,1,5,6,6
829483,0,1,1,10,4,2
829497,0,2,1,12,0,5
1058670,1,3,0,9,0,4
829823,0,1,1,11,3,0
830191,3,2,1,15,4,2
830707,0,3,0,15,4,4
831083,2,3,1,19,0,5
832325,0,3,1,11,4,1
832590,0,3,1,17,4,1
832828,0,3,0,16,0,4
833835,0,3,1,18,0,5
833888,0,1,1,10,0,0
834853,0,3,0,15,0,1
834969,0,3,0,16,0,1
835122,3,1,1,3,0,0
835195,0,1,1,11,4,2
835427,0,3,0,15,0,0
835485,0,2,0,18,4,6
835624,0,3,0,15,3,4
1025137,0,3,1,15,0,0
836063,0,3,1,18,0,1
836353,0,3,0,10,4,6
837137,0,1,0,6,4,4
837525,1,1,0,0,0,4
837535,0,2,1,13,4,0
837539,0,1,1,10,0,6
837670,0,3,0,15,0,4
838368,0,3,1,14,4,6
838627,0,3,1,11,4,5
839968,0,1,1,11,4,1
840754,0,3,0,12,0,6
841830,0,3,0,12,4,6
842424,0,1,1,6,4,6
842489,0,1,0,16,0,5
842842,0,1,0,14,0,0
843586,0,3,0,9,4,5
843678,3,3,0,16,0,0
843705,0,3,1,11,4,2
843730,1,2,0,12,0,1
843735,0,2,1,12,4,6
1032115,0,2,1,1,5,6
844594,0,1,1,12,4,6
844927,1,2,1,15,0,6
845295,0,1,1,7,4,1
845649,0,3,1,20,0,6
845914,0,3,0,18,0,5
846824,0,3,1,17,4,0
848371,0,3,0,5,3,5
848372,0,2,0,10,4,4
848584,0,1,0,15,0,6
848695,0,3,0,15,4,5
848758,0,1,1,6,6,0
850491,0,1,0,8,0,2
851046,0,3,0,7,4,0
851611,4,2,0,18,0,2
852433,0,1,0,9,1,4
852490,0,3,1,12,0,5
853243,0,3,0,17,0,5
853431,1,2,0,12,4,0
853640,0,2,1,13,4,0
853747,0,1,0,14,3,5
853758,0,3,0,19,1,6
853788,0,0,0,9,4,6
853964,0,3,1,6,4,1
855095,0,2,1,10,4,1
855912,0,2,1,8,0,6
856155,0,2,0,17,0,4
856211,0,3,0,17,4,4
859242,3,0,1,9,6,6
859800,0,3,0,14,0,1
859943,0,1,0,8,4,0
860056,0,3,0,15,0,0
861554,0,3,1,16,0,0
863324,0,2,0,13,0,4
863542,1,2,0,13,4,6
863701,0,1,1,13,0,2
864213,0,1,0,11,0,6
1093739,1,1,0,14,4,6
866103,0,1,1,10,1,6
866135,0,2,0,12,4,6
868143,0,2,0,12,0,0
868444,0,2,1,6,0,4
869026,1,2,1,10,4,6
869259,3,2,1,16,0,0
869430,4,2,0,14,3,0
870054,0,2,1,10,5,5
870553,0,2,1,20,4,1
871329,0,3,1,15,1,4
871579,0,3,0,10,0,0
872451,2,3,1,15,4,5
873015,0,1,0,15,0,2
873095,0,3,0,14,4,6
873504,0,1,0,12,0,2
873657,0,3,0,17,0,2
874031,0,1,1,3,5,2
874151,0,2,1,18,0,1
874352,4,0,0,10,5,6
874552,3,3,0,15,0,6
875023,0,3,1,12,4,0
875305,0,2,0,13,0,0
875422,0,1,1,13,4,1
875563,0,3,0,15,0,6
1288652,0,1,0,8,5,4
877222,0,3,1,18,6,0
878349,0,3,1,14,0,4
878540,0,2,0,8,4,5
879709,1,1,1,0,0,5
879929,0,2,0,15,4,6
880050,0,3,1,13,4,0
880203,0,2,1,16,6,6
880617,0,3,1,15,1,2
880892,3,1,1,13,3,5
881022,0,2,1,8,4,6
881534,0,1,0,16,4,5
1015924,0,1,0,15,0,1
882042,0,1,1,10,4,5
883460,0,1,0,10,4,5
883953,0,3,1,19,0,2
884377,0,1,1,10,0,4
884686,0,3,0,19,0,2
884961,0,3,1,19,0,6
885286,0,3,0,18,0,5
885307,0,1,1,11,0,0
885433,2,3,1,11,3,4
885458,3,2,0,0,2,2
885649,0,1,1,14,4,5
885740,3,2,0,16,3,5
885742,0,1,1,6,0,4
885782,0,0,0,12,4,2
885848,4,3,1,16,0,0
885851,0,2,0,15,6,1
885891,0,2,1,6,5,4
886115,0,2,1,20,6,6
886127,0,1,1,12,0,1
886128,0,3,0,13,0,4
886455,0,3,0,16,4,2
886806,0,3,1,19,4,5
886906,0,1,1,18,6,1
886917,0,1,0,13,4,6
887116,0,1,1,15,4,0
887128,4,2,1,10,0,6
887271,1,2,0,7,2,6
887381,0,3,1,13,4,4
1453962,0,1,0,12,5,6
887425,0,3,1,13,0,5
887429,1,2,0,10,0,6
887464,0,1,1,5,5,3
887532,0,1,1,10,4,0
887562,0,1,0,15,4,5
887831,2,1,1,11,0,2
887902,0,3,0,16,4,1
887986,0,3,1,15,0,6
888045,2,3,1,17,1,4
888100,0,2,1,11,0,5
888134,1,2,1,9,4,6
1014358,3,0,1,2,5,4
888278,0,3,0,14,0,1
888621,1,2,0,11,0,6
889059,0,2,0,10,0,3
889074,0,1,0,11,0,1
889106,2,3,0,20,4,1
889134,0,1,1,9,6,1
889306,2,1,1,6,0,5
889454,1,3,1,10,4,6
890015,0,3,1,17,0,6
890161,3,2,1,12,0,1
890290,0,1,1,10,4,0
891758,0,3,0,3,0,4
892314,0,3,1,15,4,6
892329,0,2,1,8,5,6
892611,0,1,0,9,4,0
892654,0,3,0,20,0,0
893727,0,1,0,14,0,0
895696,1,3,0,9,4,5
895698,0,3,1,20,4,1
895769,0,2,0,15,0,2
895944,0,3,0,19,0,0
896416,0,2,0,14,3,6
896703,0,3,0,18,4,5
896901,0,1,1,6,4,2
899335,0,3,0,19,0,6
899679,1,2,1,5,0,6
899684,0,3,1,14,0,1
899733,1,1,1,6,0,4
900066,2,3,1,10,0,5
900074,0,1,1,10,0,5
900181,1,3,1,16,0,6
900245,0,3,1,6,0,6
900824,0,1,1,10,0,5
900933,4,3,0,10,1,2
900948,0,2,0,13,0,2
900969,0,2,0,17,4,4
901106,3,3,1,13,4,0
901161,0,1,1,16,0,0
901168,0,2,1,8,0,4
901227,3,1,1,3,0,5
901245,0,3,1,19,3,4
901449,0,1,1,14,4,2
902474,0,3,1,12,0,6
904732,0,2,0,17,4,0
902692,0,1,1,3,4,0
902739,0,3,1,20,4,0
902988,0,0,0,8,4,2
903154,0,1,0,13,0,4
903249,0,1,1,7,4,2
903336,0,1,0,10,4,1
903471,3,1,0,8,0,4
903743,0,2,0,14,2,2
903955,0,0,1,0,6,4
904097,0,2,0,15,0,4
904178,3,2,1,15,0,6
904405,0,2,0,20,0,0
904568,0,3,0,15,0,4
906125,0,3,0,15,0,5
906891,0,3,0,12,0,2
1326244,0,1,0,17,6,4
910644,0,1,0,12,6,0
910888,1,2,0,7,4,6
910905,0,3,0,17,4,1
910922,0,1,0,8,3,3
910971,0,3,0,16,0,0
1451008,0,2,1,12,5,5
911146,0,2,0,10,0,1
911230,0,2,1,15,1,2
911599,0,3,1,12,0,5
912069,0,1,0,16,0,5
912921,0,3,0,20,6,4
912948,0,3,0,17,0,1
980158,1,1,1,7,3,6
913329,0,3,1,14,0,5
913384,0,1,1,5,5,2
913445,0,2,1,15,4,2
913500,0,1,1,7,0,6
913563,0,3,1,13,0,6
913589,0,2,0,15,0,6
913657,1,2,0,16,0,6
913658,3,1,1,12,0,5
913731,4,3,0,12,0,4
913905,0,3,1,14,0,1
914129,3,1,0,8,5,0
914250,0,3,0,12,0,6
1076514,0,0,1,8,6,5
915282,0,1,1,9,4,1
915610,0,3,0,17,0,6
915712,3,1,0,3,4,6
915788,0,3,1,10,0,5
915896,3,3,1,14,0,5
915968,0,3,1,12,4,2
1023683,0,2,1,15,0,6
917019,0,3,0,16,4,5
918416,3,1,0,3,0,5
918829,3,2,0,15,0,6
919439,0,3,1,20,0,0
920106,1,1,1,13,6,5
1433853,0,2,0,11,0,4
920363,0,1,0,15,0,5
920374,0,3,1,11,6,1
920475,0,2,1,6,4,6
1180933,0,1,0,5,1,4
920930,3,1,0,4,5,5
921548,3,2,1,14,0,5
921562,0,2,0,13,0,0
921614,0,3,0,15,4,2
922358,3,2,0,16,3,6
922367,0,3,0,15,1,1
922508,0,3,1,15,0,2
922984,0,2,1,15,6,4
923066,0,2,0,13,4,5
923202,3,2,0,12,0,5
923627,0,2,0,15,0,4
925051,0,2,1,6,6,1
925220,0,1,0,3,4,4
925575,3,2,1,17,0,4
925905,0,3,1,16,0,4
926348,0,3,1,16,4,2
926824,0,3,1,18,0,1
927592,3,1,1,5,0,6
930790,0,1,0,14,4,2
930954,0,3,0,11,6,6
931552,0,2,0,16,0,1
931761,3,2,0,17,0,0
932668,0,3,1,13,0,6
933027,4,2,0,14,0,1
1377568,0,2,0,12,4,5
933089,0,2,0,8,5,6
933140,0,3,0,20,0,2
933249,0,3,1,19,0,6
934090,0,3,0,15,0,2
934150,0,1,1,14,0,5
934231,0,2,1,4,4,1
934418,0,3,1,15,0,2
934596,4,3,0,13,0,4
934686,0,3,0,17,0,0
934773,0,1,1,10,0,4
934866,0,1,1,7,4,2
935387,0,3,1,15,0,5
936067,0,1,1,12,0,1
936480,2,3,0,20,0,6
937046,0,3,0,15,0,0
937133,0,3,0,17,0,3
937149,0,1,0,11,0,1
937777,0,2,0,12,0,2
937823,0,1,1,10,1,4
937995,0,2,0,15,0,0
938110,0,3,0,16,0,2
938187,0,3,1,11,0,4
938239,3,1,1,13,0,5
938660,0,1,1,11,4,2
939267,0,1,1,14,0,4
939735,0,3,1,6,0,4
940062,0,2,0,12,4,5
940089,0,1,1,6,0,0
940432,3,3,0,11,0,0
940886,4,2,0,10,3,4
941260,0,3,0,16,0,2
1161366,0,1,1,8,4,2
941977,0,3,1,9,0,5
942043,0,3,1,13,0,1
942537,0,1,1,5,4,6
942662,3,2,0,14,0,6
943663,0,3,1,18,4,1
943763,3,2,1,6,0,5
944432,3,0,1,15,4,1
944653,0,3,1,15,0,6
944797,0,3,1,15,0,0
944798,2,3,0,20,0,2
944861,0,3,0,15,0,4
945406,0,1,1,14,0,0
1017266,0,2,1,8,0,3
945678,0,3,1,12,0,1
945829,0,1,1,11,6,0
946235,0,3,1,13,4,6
946365,0,3,0,18,0,6
946430,0,3,1,20,4,2
946533,0,1,0,11,4,6
946640,0,1,1,13,0,6
946885,0,1,0,9,0,5
947229,0,3,0,10,1,2
947278,1,2,0,13,1,5
947569,0,2,0,11,4,2
947780,0,2,1,8,4,5
947807,0,1,1,14,4,2
947896,3,1,1,11,4,1
947917,0,1,1,9,0,6
948007,1,2,0,13,0,2
948675,0,1,1,12,0,6
948987,2,3,1,17,6,4
949123,1,2,1,6,0,6
1381129,0,3,0,3,0,6
950056,0,2,0,11,4,1
950089,0,3,0,18,0,1
950196,0,2,0,14,0,6
950300,0,1,1,10,4,4
950398,0,1,0,3,4,4
950411,1,1,1,14,0,6
950567,0,2,0,10,0,4
950712,0,1,1,16,0,5
950724,2,3,0,13,0,4
950916,0,3,1,17,0,6
951010,0,2,1,17,0,2
951090,0,2,1,14,0,0
951117,0,1,1,16,1,0
951509,0,3,0,13,4,2
951597,0,2,0,11,1,4
951993,1,1,1,12,0,6
951999,0,2,0,11,4,2
952201,2,3,1,14,0,4
952721,0,3,1,13,4,6
952840,0,2,1,9,1,5
953132,0,3,0,20,0,0
953467,0,3,0,20,4,4
954303,0,3,1,9,4,6
954532,0,3,1,18,0,6
954535,0,3,0,20,4,1
954652,3,1,1,2,0,5
954850,0,2,0,13,4,1
955175,0,1,0,14,0,0
955422,0,2,0,5,0,0
955719,0,1,1,14,4,4
1181502,0,0,0,6,0,2
957614,0,2,0,11,0,6
957694,0,2,1,6,0,5
957717,0,1,0,11,0,5
957766,1,1,0,9,0,4
957924,0,2,0,15,4,4
957947,0,2,0,5,3,2
958034,0,2,1,11,0,5
958055,1,2,1,12,0,4
958093,0,1,1,13,4,0
958157,0,2,0,0,1,6
958187,4,3,1,16,0,4
958508,0,3,1,9,4,1
958536,0,3,0,11,0,0
958788,0,2,0,7,0,5
958816,0,2,0,7,0,6
958899,0,1,1,6,4,6
959128,0,3,0,12,0,4
959192,0,1,0,5,0,2
959271,0,2,0,2,4,0
959347,0,3,0,15,4,2
959456,0,1,1,8,4,0
959475,0,1,1,15,1,2
960272,4,1,1,7,0,6
960353,0,3,0,9,3,6
960454,0,1,0,5,6,4
960548,0,2,0,10,0,0
960636,0,2,1,13,0,5
1103281,0,2,0,16,4,1
961364,0,1,1,10,0,2
961511,0,2,1,10,0,4
962068,3,1,1,12,0,5
962115,2,3,0,12,0,2
962731,0,3,1,10,0,5
962766,3,2,0,18,0,6
962808,0,2,0,12,1,0
962885,0,3,0,15,0,5
962971,2,3,0,15,1,5
963185,1,2,1,8,0,5
963192,0,3,1,14,0,6
963221,0,1,0,11,4,2
963258,1,2,1,12,0,5
963280,0,1,1,19,4,5
963311,0,2,0,16,0,1
963322,1,2,1,12,0,2
963576,3,1,0,9,4,4
963577,3,3,0,18,0,6
963846,0,1,1,12,6,1
963865,3,0,0,12,4,6
963932,1,2,1,9,0,5
963941,0,3,0,14,0,5
963944,0,2,1,17,1,1
963968,0,1,1,6,4,5
964023,0,0,1,9,4,1
1027839,0,1,0,6,6,6
964508,0,2,1,17,4,0
964562,0,1,1,8,0,1
964764,1,1,0,5,4,6
964850,0,1,0,11,4,0
964949,1,1,0,16,0,6
964975,0,1,1,10,0,4
969137,0,2,1,17,0,6
965214,0,3,0,16,4,1
965511,0,2,0,11,3,0
965910,0,0,1,12,3,2
966287,2,3,1,20,0,6
966847,0,2,0,15,1,0
967570,0,2,0,10,4,0
967889,0,3,0,14,0,5
967920,1,3,1,12,0,4
969624,3,2,0,15,5,5
969710,4,1,0,3,0,3
969731,0,3,0,20,6,6
969778,1,2,0,8,0,6
969875,0,2,0,14,0,6
969926,0,1,1,8,4,5
970193,0,1,1,11,0,1
970560,1,2,1,7,1,4
970584,0,1,1,15,0,4
970594,0,1,0,1,4,5
970930,0,3,1,19,0,1
971038,0,1,0,13,0,2
971085,0,1,0,14,0,4
971228,0,2,0,14,0,0
971270,0,3,1,9,4,6
971318,1,1,0,12,4,6
971493,0,1,0,10,4,1
971510,0,1,0,10,4,2
971539,0,3,1,10,0,1
971615,0,1,1,13,0,0
971948,0,3,0,17,0,6
972167,0,2,1,13,6,0
972260,4,2,1,7,0,4
972612,3,3,1,5,0,6
972860,0,2,0,11,0,1
973135,0,3,0,7,1,2
973170,0,2,1,15,5,1
973300,0,1,0,6,5,4
973585,1,1,0,6,0,5
973888,0,1,1,8,0,6
974262,1,2,1,7,0,6
974645,1,1,1,10,4,5
975021,0,3,1,12,0,5
975184,0,3,1,6,3,6
975343,1,3,0,11,0,5
975396,0,1,0,7,0,6
975655,0,3,1,18,4,2
975713,1,2,0,8,0,6
976499,0,0,0,13,5,3
976765,0,3,0,16,4,0
1026325,0,1,0,15,0,2
976865,0,2,0,14,4,1
976888,0,1,1,17,0,6
977083,0,3,0,14,0,1
977167,0,1,1,14,0,6
977212,0,3,1,11,1,0
977241,0,2,0,16,0,5
1113368,0,3,1,16,0,6
1059035,0,1,0,13,0,2
977975,3,1,1,15,6,6
978067,0,3,1,13,4,4
978115,4,2,1,18,0,2
978331,0,3,0,18,4,6
978406,3,2,1,14,6,2
978501,2,2,0,16,0,1
978516,0,2,1,7,4,6
978933,0,0,0,2,0,4
979446,1,2,1,15,0,5
979487,0,3,0,15,0,2
979541,0,1,0,15,3,2
980332,0,0,0,6,3,4
980506,0,1,0,8,0,6
981149,0,1,1,5,5,4
981172,3,1,0,15,0,5
981321,0,3,1,12,6,2
981448,0,1,0,3,1,5
982269,0,3,0,15,0,2
982686,0,3,1,12,4,4
982711,0,1,1,0,0,5
983043,0,3,0,18,4,2
983199,0,1,1,15,4,1
983632,0,2,0,18,0,1
983715,0,3,0,13,0,1
983846,3,3,0,12,0,6
984232,4,1,1,0,3,4
984697,3,1,1,10,4,5
985251,0,3,0,13,0,5
985622,0,3,0,15,0,4
985818,0,3,1,18,0,5
985860,1,2,1,13,0,5
985966,0,1,1,2,0,1
986127,0,0,1,1,3,2
986327,0,1,0,12,4,5
986495,0,2,1,15,4,2
987253,0,1,1,16,0,1
987460,0,2,1,20,4,2
987678,0,2,0,17,1,2
987823,3,2,0,9,4,5
988582,0,2,0,9,0,1
988589,0,2,0,15,0,0
988599,0,2,1,13,0,1
988666,1,3,1,12,1,4
988872,0,3,0,18,0,0
1069390,0,2,0,15,0,0
989239,3,2,1,15,0,4
989268,0,3,1,13,0,4
1434107,0,3,0,15,0,2
990013,3,1,1,8,0,3
990367,1,2,0,13,0,6
990567,0,3,0,13,0,2
990832,4,1,1,7,0,5
991051,0,0,1,8,6,4
991404,1,2,0,8,0,4
1003841,0,1,0,0,0,1
991708,1,1,1,4,0,6
992714,0,3,0,15,3,2
992798,0,3,1,12,0,2
992958,0,3,1,14,0,0
993286,1,1,0,5,0,6
993626,3,0,1,12,4,5
994122,3,1,0,10,0,4
994601,0,2,0,12,0,0
994815,3,2,1,9,6,5
994838,0,2,0,10,0,5
994889,0,3,1,7,3,4
994951,1,3,1,15,0,2
995172,0,2,1,16,4,1
995258,0,3,0,20,0,1
995709,0,1,0,15,0,1
995771,0,1,1,15,0,0
997382,1,0,0,1,5,6
996149,0,3,0,15,0,0
996164,3,2,1,5,3,6
996630,0,3,0,15,4,2
996706,0,3,0,13,0,1
1173295,4,3,1,15,6,0
997160,0,1,1,12,4,4
997375,0,2,1,15,6,1
997723,0,1,0,8,3,4
999363,0,2,0,15,0,2
999911,0,3,1,14,0,2
1000044,2,1,0,17,0,6
1000160,0,2,1,9,4,5
1000329,0,1,0,16,0,6
1000827,0,1,0,10,4,5
1001066,0,3,0,16,3,6
1002184,1,2,0,11,6,6
1003951,1,3,1,13,0,6
1004374,0,3,0,15,0,1
1004402,0,3,0,15,0,5
1004541,1,1,0,4,5,6
1004547,1,2,1,3,4,6
1004637,0,1,0,2,0,5
1004647,1,3,0,14,4,4
1004651,3,1,1,10,6,5
1004667,0,2,1,11,4,4
1004809,0,2,1,14,3,2
1004811,0,1,1,10,0,4
1005097,0,3,0,17,0,2
1005573,1,3,1,15,0,6
1006078,0,2,1,11,1,2
1006226,0,0,1,0,4,4
1006290,1,2,0,10,4,6
1006476,0,3,1,6,0,1
1006479,0,2,1,12,1,0
1007568,0,2,1,11,1,0
1008263,0,2,0,10,4,3
1008592,1,2,1,11,0,6
1008628,0,2,0,12,0,2
1008866,0,3,0,12,0,1
1010472,0,1,1,8,3,4
1010978,0,2,0,10,4,1
1010998,4,1,0,10,0,6
1011183,1,3,1,11,0,6
1498558,3,1,0,12,6,4
1012926,3,2,1,7,0,5
1012948,0,3,1,20,0,4
1012950,0,1,0,5,1,2
1014547,0,2,0,11,3,2
1014693,0,3,0,20,0,6
1014730,0,1,0,13,0,2
1014991,1,3,1,17,0,6
1015156,0,2,1,13,4,0
1015255,0,2,0,7,5,2
1015626,0,3,0,7,0,2
1015893,1,2,1,8,0,6
1016322,0,1,1,13,2,0
1016620,0,1,0,2,5,4
1017149,0,3,1,12,0,4
1017221,0,3,1,19,4,0
1017434,3,2,1,11,6,6
1017862,0,1,1,9,6,4
1018124,4,3,1,16,0,2
1018188,4,3,1,8,0,6
1018273,0,1,0,7,3,1
1018556,3,1,1,15,0,0
1018645,3,2,1,16,0,0
1018964,0,3,1,13,0,0
1019219,0,3,0,13,0,4
1019241,0,3,1,15,0,5
1020050,0,2,0,20,0,1
1020328,0,3,0,15,0,0
1020514,1,2,0,6,0,3
1020731,1,2,0,11,0,5
1020743,1,1,1,5,3,6
1021060,3,1,0,5,0,4
1456061,0,1,0,11,0,4
1021960,1,2,0,9,4,4
1022140,1,3,0,13,0,6
1022618,1,3,1,20,4,4
1022794,0,3,1,14,0,0
1023607,2,3,0,17,0,5
1025532,0,2,1,11,0,2
1161474,0,3,0,15,0,6
1027958,0,2,0,12,0,1
1099296,0,1,0,10,0,0
1029181,0,2,0,17,5,2
1029239,0,3,0,16,0,6
1029294,0,2,0,12,4,2
1029331,0,2,1,10,5,0
1029342,1,1,0,3,0,6
1029386,0,3,1,15,0,6
1029436,0,2,0,0,0,6
1029611,0,3,1,16,0,4
